Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Market,Mapping_Result
K0008195,남아,C003992,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 모자 > 남아 페도라/중절모
K0008196,페도라/중절모,C003992,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 모자 > 남아 페도라/중절모
K0008197,남아 멜빵/서스펜더,C003993,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 멜빵/서스펜더
K0008198,남아 멜빵,C003993,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 멜빵/서스펜더
K0008199,서스펜더,C003993,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 멜빵/서스펜더
K0008200,남아,C003993,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 멜빵/서스펜더
K0008201,멜빵/서스펜더,C003993,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 멜빵/서스펜더
K0008202,남아 벨트,C003995,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 벨트
K0008203,남아,C003995,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 벨트
K0008204,벨트,C003995,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 벨트 > 남아 벨트
K0008205,남아 선글라스,C003996,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 선글라스/안경테 > 남아 선글라스
K0008206,남아,C003996,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 선글라스/안경테 > 남아 선글라스
K0008207,선글라스,C003996,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 선글라스/안경테 > 남아 선글라스
K0008208,남아 안경테,C003998,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 선글라스/안경테 > 남아 안경테
K0008209,남아,C003998,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 선글라스/안경테 > 남아 안경테
K0008210,안경테,C003998,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 선글라스/안경테 > 남아 안경테
K0008211,남아 기타비치소품,C003999,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 기타비치소품
K0008212,남아,C003999,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 기타비치소품
K0008213,기타비치소품,C003999,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 기타비치소품
K0008214,남아 수영가방,C004001,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 수영가방
K0008215,남아,C004001,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 수영가방
K0008216,수영가방,C004001,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 수영가방
K0008217,남아 플랩캡,C004002,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 플랩캡
K0008218,남아,C004002,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 플랩캡
K0008219,플랩캡,C004002,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 스포츠잡화 > 남아 플랩캡
K0008220,남아 아날로그시계,C004003,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 아날로그시계
K0008221,남아,C004003,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 아날로그시계
K0008222,아날로그시계,C004003,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 아날로그시계
K0008223,남아 전자시계,C004005,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 전자시계
K0008224,남아,C004005,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 전자시계
K0008225,전자시계,C004005,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 전자시계
K0008226,남아 패션주얼리,C004006,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 패션주얼리
K0008227,남아,C004006,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 패션주얼리
K0008228,패션주얼리,C004006,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 시계/주얼리 > 남아 패션주얼리
K0008229,남아 두건,C004007,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 두건
K0008230,남아,C004007,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 두건
K0008231,두건,C004007,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 두건
K0008232,남아 앞치마,C004009,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마
K0008233,남아,C004009,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마
K0008234,앞치마,C004009,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마
K0008235,남아 앞치마/두건세트,C004010,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/두건세트
K0008236,남아 앞치마,C004010,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/두건세트
K0008237,두건세트,C004010,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/두건세트
K0008238,남아,C004010,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/두건세트
K0008239,앞치마/두건세트,C004010,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/두건세트
K0008240,남아 앞치마/토시/두건세트,C004011,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/토시/두건세트
K0008241,남아 앞치마,C004011,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/토시/두건세트
K0008242,토시,C004011,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/토시/두건세트
K0008243,두건세트,C004011,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/토시/두건세트
K0008244,남아,C004011,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/토시/두건세트
K0008245,앞치마/토시/두건세트,C004011,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 앞치마/토시/두건세트
K0008246,남아 팔토시,C004012,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 팔토시
K0008247,남아,C004012,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 팔토시
K0008248,팔토시,C004012,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 앞치마/두건/팔토시/세트 > 남아 팔토시
K0008249,남아 덧신,C004013,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 덧신
K0008250,남아,C004013,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 덧신
K0008251,덧신,C004013,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 덧신
K0008252,남아 양말,C004015,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 양말
K0008253,남아,C004015,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 양말
K0008254,양말,C004015,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 양말
K0008255,남아 타이즈,C004016,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 타이즈
K0008256,남아,C004016,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 타이즈
K0008257,타이즈,C004016,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 양말/타이즈 > 남아 타이즈
K0008258,남아 우비,C004017,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 우산/우비 > 남아 우비
K0008259,남아,C004017,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 우산/우비 > 남아 우비
K0008260,우비,C004017,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 우산/우비 > 남아 우비
K0008261,남아 우산,C004019,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 우산/우비 > 남아 우산
K0008262,남아,C004019,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 우산/우비 > 남아 우산
K0008263,우산,C004019,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 우산/우비 > 남아 우산
K0008264,남아 가죽/스웨이드장갑,C004020,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 가죽/스웨이드장갑
K0008265,남아 가죽,C004020,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 가죽/스웨이드장갑
K0008266,스웨이드장갑,C004020,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 가죽/스웨이드장갑
K0008267,남아,C004020,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 가죽/스웨이드장갑
K0008268,가죽/스웨이드장갑,C004020,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 가죽/스웨이드장갑
K0008269,남아 귀마개,C004022,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 귀마개
K0008270,남아,C004022,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 귀마개
K0008271,귀마개,C004022,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 귀마개
K0008272,남아 니트장갑,C004023,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 니트장갑
K0008273,남아,C004023,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 니트장갑
K0008274,니트장갑,C004023,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 니트장갑
K0008275,남아 암워머/기타장갑,C004024,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 암워머/기타장갑
K0008276,남아 암워머,C004024,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 암워머/기타장갑
K0008277,기타장갑,C004024,SY(유의어분리),2,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 암워머/기타장갑
K0008278,남아,C004024,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 암워머/기타장갑
K0008279,암워머/기타장갑,C004024,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 장갑/귀마개 > 남아 암워머/기타장갑
K0008280,남아 기타액세서리,C004025,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 한복/신발/소품 > 남아 기타액세서리
K0008281,남아,C004025,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 한복/신발/소품 > 남아 기타액세서리
K0008282,기타액세서리,C004025,MO(형태소분리),3,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 한복/신발/소품 > 남아 기타액세서리
K0008283,남아 도령모,C004027,EX(완전일치),1,쿠팡,패션의류잡화 > 영유아동 신발/잡화/기타의류(0~17세) > 남아잡화 > 한복/신발/소품 > 남아 도령모
