Market,Cat_ID,Cat_Name,Parent_ID,Level,Full_Path
쿠팡,C000243,브로우관리 소품,C000244,4,뷰티 > 뷰티소품 > 아이소품 > 브로우관리 소품
쿠팡,C000242,눈썹 가위,C000243,5,뷰티 > 뷰티소품 > 아이소품 > 브로우관리 소품 > 눈썹 가위
쿠팡,C000245,눈썹 가이드,C000243,5,뷰티 > 뷰티소품 > 아이소품 > 브로우관리 소품 > 눈썹 가이드
쿠팡,C000246,눈썹 칼,C000243,5,뷰티 > 뷰티소품 > 아이소품 > 브로우관리 소품 > 눈썹 칼
쿠팡,C000247,샤프너/펜슬깎이,C000244,4,뷰티 > 뷰티소품 > 아이소품 > 샤프너/펜슬깎이
쿠팡,C000249,속눈썹관리 소품,C000244,4,뷰티 > 뷰티소품 > 아이소품 > 속눈썹관리 소품
쿠팡,C000248,부분 아이래쉬 뷰러,C000249,5,뷰티 > 뷰티소품 > 아이소품 > 속눈썹관리 소품 > 부분 아이래쉬 뷰러
쿠팡,C000250,뷰러,C000249,5,뷰티 > 뷰티소품 > 아이소품 > 속눈썹관리 소품 > 뷰러
쿠팡,C000251,뷰러 리필 고무,C000249,5,뷰티 > 뷰티소품 > 아이소품 > 속눈썹관리 소품 > 뷰러 리필 고무
쿠팡,C000252,속눈썹 글루/본드,C000249,5,뷰티 > 뷰티소품 > 아이소품 > 속눈썹관리 소품 > 속눈썹 글루/본드
쿠팡,C000253,속눈썹 펌 세트,C000249,5,뷰티 > 뷰티소품 > 아이소품 > 속눈썹관리 소품 > 속눈썹 펌 세트
쿠팡,C000254,인조 속눈썹,C000249,5,뷰티 > 뷰티소품 > 아이소품 > 속눈썹관리 소품 > 인조 속눈썹
쿠팡,C000256,쌍꺼풀관리 소품,C000244,4,뷰티 > 뷰티소품 > 아이소품 > 쌍꺼풀관리 소품
쿠팡,C000255,쌍꺼풀 액,C000256,5,뷰티 > 뷰티소품 > 아이소품 > 쌍꺼풀관리 소품 > 쌍꺼풀 액
쿠팡,C000257,쌍꺼풀 테이프,C000256,5,뷰티 > 뷰티소품 > 아이소품 > 쌍꺼풀관리 소품 > 쌍꺼풀 테이프
쿠팡,C000258,족집게/핀셋,C000244,4,뷰티 > 뷰티소품 > 아이소품 > 족집게/핀셋
쿠팡,C000260,클렌징소품,C000241,3,뷰티 > 뷰티소품 > 클렌징소품
쿠팡,C000259,세안거품망,C000260,4,뷰티 > 뷰티소품 > 클렌징소품 > 세안거품망
쿠팡,C000261,세안스폰지,C000260,4,뷰티 > 뷰티소품 > 클렌징소품 > 세안스폰지
쿠팡,C000262,클렌징브러쉬,C000260,4,뷰티 > 뷰티소품 > 클렌징소품 > 클렌징브러쉬
쿠팡,C000263,해면/곤약,C000260,4,뷰티 > 뷰티소품 > 클렌징소품 > 해면/곤약
쿠팡,C000266,페이스소품,C000241,3,뷰티 > 뷰티소품 > 페이스소품
쿠팡,C000265,거울,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 거울
쿠팡,C000264,손거울,C000265,5,뷰티 > 뷰티소품 > 페이스소품 > 거울 > 손거울
쿠팡,C000267,기름종이,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 기름종이
쿠팡,C000268,마사지소품,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 마사지소품
쿠팡,C000269,마스크시트,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 마스크시트
쿠팡,C000270,메이크업박스,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 메이크업박스
쿠팡,C000271,미용면봉,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 미용면봉
쿠팡,C000273,브러쉬,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬
쿠팡,C000272,가부키 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 가부키 브러쉬
쿠팡,C000274,눈썹/속눈썹 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 눈썹/속눈썹 브러쉬
쿠팡,C000275,듀얼브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 듀얼브러쉬
쿠팡,C000276,립 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 립 브러쉬
쿠팡,C000277,브러쉬 세트,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 브러쉬 세트
쿠팡,C000278,브러쉬 클렌져,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 브러쉬 클렌져
쿠팡,C000279,브러쉬 파우치,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 브러쉬 파우치
쿠팡,C000280,블러셔/섀딩 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 블러셔/섀딩 브러쉬
쿠팡,C000281,아이라이너 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 아이라이너 브러쉬
쿠팡,C000282,아이섀도 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 아이섀도 브러쉬
쿠팡,C000283,컨실러 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 컨실러 브러쉬
쿠팡,C000284,파우더 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 파우더 브러쉬
쿠팡,C000285,파운데이션 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 파운데이션 브러쉬
쿠팡,C000286,팩붓/기타브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 팩붓/기타브러쉬
쿠팡,C000287,하이라이터 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 하이라이터 브러쉬
쿠팡,C000288,휴대용 브러쉬,C000273,5,뷰티 > 뷰티소품 > 페이스소품 > 브러쉬 > 휴대용 브러쉬
쿠팡,C000289,코털제거기,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 코털제거기
쿠팡,C000291,퍼프,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 퍼프
쿠팡,C000290,스폰지/조각 퍼프,C000291,5,뷰티 > 뷰티소품 > 페이스소품 > 퍼프 > 스폰지/조각 퍼프
쿠팡,C000292,쿠션 퍼프,C000291,5,뷰티 > 뷰티소품 > 페이스소품 > 퍼프 > 쿠션 퍼프
쿠팡,C000293,파우더 퍼프,C000291,5,뷰티 > 뷰티소품 > 페이스소품 > 퍼프 > 파우더 퍼프
쿠팡,C000294,페이스롤러,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 페이스롤러
쿠팡,C000295,피지압출기,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 피지압출기
쿠팡,C000296,화장솜,C000266,4,뷰티 > 뷰티소품 > 페이스소품 > 화장솜
쿠팡,C000299,헤어소품,C000241,3,뷰티 > 뷰티소품 > 헤어소품
쿠팡,C000298,가발/붙임머리/액세서리,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리
쿠팡,C000297,가발 마네킹/스탠드,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 가발 마네킹/스탠드
쿠팡,C000300,가발 캡,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 가발 캡
쿠팡,C000301,가발세트,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 가발세트
쿠팡,C000302,붙임머리/헤어피스/부분가발,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 붙임머리/헤어피스/부분가발
쿠팡,C000303,브릿지/포인트 피스,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 브릿지/포인트 피스
쿠팡,C000304,앞머리 가발,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 앞머리 가발
쿠팡,C000305,업스타일/포니테일 가발,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 업스타일/포니테일 가발
쿠팡,C000306,전체 가발,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 전체 가발
쿠팡,C000307,접착제/제거제/관리소품,C000298,5,뷰티 > 뷰티소품 > 헤어소품 > 가발/붙임머리/액세서리 > 접착제/제거제/관리소품
쿠팡,C000308,기타헤어소품,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 기타헤어소품
쿠팡,C000310,미용가위,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 미용가위
쿠팡,C000309,미용가위세트,C000310,5,뷰티 > 뷰티소품 > 헤어소품 > 미용가위 > 미용가위세트
쿠팡,C000311,숱 가위,C000310,5,뷰티 > 뷰티소품 > 헤어소품 > 미용가위 > 숱 가위
쿠팡,C000312,일반 가위,C000310,5,뷰티 > 뷰티소품 > 헤어소품 > 미용가위 > 일반 가위
쿠팡,C000313,케이스/커버,C000310,5,뷰티 > 뷰티소품 > 헤어소품 > 미용가위 > 케이스/커버
쿠팡,C000315,빗/브러쉬,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 빗/브러쉬
쿠팡,C000314,두피마사지브러쉬,C000315,5,뷰티 > 뷰티소품 > 헤어소품 > 빗/브러쉬 > 두피마사지브러쉬
쿠팡,C000316,롤/드라이 헤어브러쉬,C000315,5,뷰티 > 뷰티소품 > 헤어소품 > 빗/브러쉬 > 롤/드라이 헤어브러쉬
쿠팡,C000317,일반 헤어브러쉬,C000315,5,뷰티 > 뷰티소품 > 헤어소품 > 빗/브러쉬 > 일반 헤어브러쉬
쿠팡,C000318,헤어브러쉬 세트,C000315,5,뷰티 > 뷰티소품 > 헤어소품 > 빗/브러쉬 > 헤어브러쉬 세트
쿠팡,C000319,세안밴드,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 세안밴드
쿠팡,C000321,염색/파마용품,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품
쿠팡,C000320,미용장갑,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 미용장갑
쿠팡,C000322,염색/파마용품세트,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 염색/파마용품세트
쿠팡,C000323,염색빗,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 염색빗
쿠팡,C000324,염색약 혼합용기,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 염색약 혼합용기
쿠팡,C000325,이어캡,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 이어캡
쿠팡,C000326,파마 고무줄,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 파마 고무줄
쿠팡,C000327,파지,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 파지
쿠팡,C000328,헤어 케이프,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 헤어 케이프
쿠팡,C000329,헤어랩,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 헤어랩
쿠팡,C000330,헤어롯드,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 헤어롯드
쿠팡,C000331,헤어캡,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 헤어캡
쿠팡,C000332,헤어호일,C000321,5,뷰티 > 뷰티소품 > 헤어소품 > 염색/파마용품 > 헤어호일
쿠팡,C000333,헤어롤/구르프,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 헤어롤/구르프
쿠팡,C000334,헤어클립/집게,C000299,4,뷰티 > 뷰티소품 > 헤어소품 > 헤어클립/집게
쿠팡,C000336,화장품용기,C000241,3,뷰티 > 뷰티소품 > 화장품용기
쿠팡,C000335,DIY쿠션케이스,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > DIY쿠션케이스
쿠팡,C000337,거품용기,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 거품용기
쿠팡,C000338,로션용기,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 로션용기
쿠팡,C000339,스프레이/펌프(용기미포함),C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 스프레이/펌프(용기미포함)
쿠팡,C000340,스프레이용기,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 스프레이용기
쿠팡,C000341,오일/스포이드 용기,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 오일/스포이드 용기
쿠팡,C000342,용기세트,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 용기세트
쿠팡,C000343,크림용기,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 크림용기
쿠팡,C000344,펌핑용기,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 펌핑용기
쿠팡,C000345,향수케이스,C000336,4,뷰티 > 뷰티소품 > 화장품용기 > 향수케이스
쿠팡,C000347,선물세트,C000004,2,뷰티 > 선물세트
쿠팡,C000346,남성화장품 선물세트,C000347,3,뷰티 > 선물세트 > 남성화장품 선물세트
쿠팡,C000348,멀티케어선물세트,C000347,3,뷰티 > 선물세트 > 멀티케어선물세트
쿠팡,C000349,메이크업선물세트,C000347,3,뷰티 > 선물세트 > 메이크업선물세트
쿠팡,C000350,바디선물세트,C000347,3,뷰티 > 선물세트 > 바디선물세트
쿠팡,C000351,스킨선물세트,C000347,3,뷰티 > 선물세트 > 스킨선물세트
쿠팡,C000352,향수선물세트,C000347,3,뷰티 > 선물세트 > 향수선물세트
쿠팡,C000353,헤어 선물세트,C000347,3,뷰티 > 선물세트 > 헤어 선물세트
쿠팡,C000356,스킨,C000004,2,뷰티 > 스킨
쿠팡,C000355,기초세트,C000356,3,뷰티 > 스킨 > 기초세트
쿠팡,C000354,2종 세트,C000355,4,뷰티 > 스킨 > 기초세트 > 2종 세트
쿠팡,C000357,3종 세트,C000355,4,뷰티 > 스킨 > 기초세트 > 3종 세트
쿠팡,C000358,4종 이상 세트,C000355,4,뷰티 > 스킨 > 기초세트 > 4종 이상 세트
쿠팡,C000359,여행용세트,C000355,4,뷰티 > 스킨 > 기초세트 > 여행용세트
쿠팡,C000360,로션/에멀젼,C000356,3,뷰티 > 스킨 > 로션/에멀젼
쿠팡,C000362,립케어,C000356,3,뷰티 > 스킨 > 립케어
쿠팡,C000361,립 스크럽,C000362,4,뷰티 > 스킨 > 립케어 > 립 스크럽
쿠팡,C000364,립밤,C000362,4,뷰티 > 스킨 > 립케어 > 립밤
쿠팡,C000363,보습/케어 립밤,C000364,5,뷰티 > 스킨 > 립케어 > 립밤 > 보습/케어 립밤
쿠팡,C000365,틴티드 립밤,C000364,5,뷰티 > 스킨 > 립케어 > 립밤 > 틴티드 립밤
쿠팡,C000366,립케어 세트/키트,C000362,4,뷰티 > 스킨 > 립케어 > 립케어 세트/키트
쿠팡,C000367,립프라이머,C000362,4,뷰티 > 스킨 > 립케어 > 립프라이머
쿠팡,C000368,립플럼퍼,C000362,4,뷰티 > 스킨 > 립케어 > 립플럼퍼
쿠팡,C000369,살브(립 멀티밤),C000362,4,뷰티 > 스킨 > 립케어 > 살브(립 멀티밤)
쿠팡,C000371,마스크/팩,C000356,3,뷰티 > 스킨 > 마스크/팩
쿠팡,C000370,고무/모델링 마스크/팩,C000371,4,뷰티 > 스킨 > 마스크/팩 > 고무/모델링 마스크/팩
쿠팡,C000372,기타패치,C000371,4,뷰티 > 스킨 > 마스크/팩 > 기타패치
쿠팡,C000373,넥 팩/패치,C000371,4,뷰티 > 스킨 > 마스크/팩 > 넥 팩/패치
쿠팡,C000374,립 팩/패치,C000371,4,뷰티 > 스킨 > 마스크/팩 > 립 팩/패치
쿠팡,C000375,스팟패치,C000371,4,뷰티 > 스킨 > 마스크/팩 > 스팟패치
쿠팡,C000376,슬리핑 마스크/팩,C000371,4,뷰티 > 스킨 > 마스크/팩 > 슬리핑 마스크/팩
쿠팡,C000377,시트 마스크/팩,C000371,4,뷰티 > 스킨 > 마스크/팩 > 시트 마스크/팩
쿠팡,C000378,아이 패치,C000371,4,뷰티 > 스킨 > 마스크/팩 > 아이 패치
쿠팡,C000379,워시오프 마스크/팩,C000371,4,뷰티 > 스킨 > 마스크/팩 > 워시오프 마스크/팩
쿠팡,C000380,코 팩/패치,C000371,4,뷰티 > 스킨 > 마스크/팩 > 코 팩/패치
쿠팡,C000381,팔자 팩/패치,C000371,4,뷰티 > 스킨 > 마스크/팩 > 팔자 팩/패치
쿠팡,C000382,필오프 마스크/팩,C000371,4,뷰티 > 스킨 > 마스크/팩 > 필오프 마스크/팩
쿠팡,C000383,미스트,C000356,3,뷰티 > 스킨 > 미스트
쿠팡,C000385,선케어/태닝,C000356,3,뷰티 > 스킨 > 선케어/태닝
쿠팡,C000384,선블록/선크림/선로션,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 선블록/선크림/선로션
쿠팡,C000386,선스틱,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 선스틱
쿠팡,C000387,선스프레이,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 선스프레이
쿠팡,C000388,선쿠션/선팩트/선파우더,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 선쿠션/선팩트/선파우더
쿠팡,C000389,셀프태닝/메이크업,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 셀프태닝/메이크업
쿠팡,C000390,알로에/수딩/애프터선,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 알로에/수딩/애프터선
쿠팡,C000391,자외선차단패치,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 자외선차단패치
쿠팡,C000392,태닝오일,C000385,4,뷰티 > 스킨 > 선케어/태닝 > 태닝오일
쿠팡,C000393,스킨 멀티밤,C000356,3,뷰티 > 스킨 > 스킨 멀티밤
쿠팡,C000395,스킨/토너,C000356,3,뷰티 > 스킨 > 스킨/토너
쿠팡,C000394,스킨/토너 패드,C000395,4,뷰티 > 스킨 > 스킨/토너 > 스킨/토너 패드
쿠팡,C000396,스킨/토너/화장수,C000395,4,뷰티 > 스킨 > 스킨/토너 > 스킨/토너/화장수
쿠팡,C000397,아스트린젠트,C000395,4,뷰티 > 스킨 > 스킨/토너 > 아스트린젠트
쿠팡,C000399,에센스/세럼/앰플,C000356,3,뷰티 > 스킨 > 에센스/세럼/앰플
쿠팡,C000398,앰플,C000399,4,뷰티 > 스킨 > 에센스/세럼/앰플 > 앰플
쿠팡,C000400,에센스/세럼,C000399,4,뷰티 > 스킨 > 에센스/세럼/앰플 > 에센스/세럼
쿠팡,C000402,오일,C000356,3,뷰티 > 스킨 > 오일
쿠팡,C000401,드라이오일,C000402,4,뷰티 > 스킨 > 오일 > 드라이오일
쿠팡,C000403,일반오일,C000402,4,뷰티 > 스킨 > 오일 > 일반오일
쿠팡,C000404,올인원,C000356,3,뷰티 > 스킨 > 올인원
쿠팡,C000406,크림,C000356,3,뷰티 > 스킨 > 크림
쿠팡,C000405,나이트크림,C000406,4,뷰티 > 스킨 > 크림 > 나이트크림
쿠팡,C000407,넥크림,C000406,4,뷰티 > 스킨 > 크림 > 넥크림
쿠팡,C000408,데이크림,C000406,4,뷰티 > 스킨 > 크림 > 데이크림
쿠팡,C000409,마사지크림,C000406,4,뷰티 > 스킨 > 크림 > 마사지크림
쿠팡,C000410,아이크림,C000406,4,뷰티 > 스킨 > 크림 > 아이크림
쿠팡,C000412,클렌징,C000356,3,뷰티 > 스킨 > 클렌징
쿠팡,C000411,립앤아이리무버,C000412,4,뷰티 > 스킨 > 클렌징 > 립앤아이리무버
쿠팡,C000413,클렌징 로션/밀크,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 로션/밀크
쿠팡,C000414,클렌징 비누,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 비누
쿠팡,C000415,클렌징 오일,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 오일
쿠팡,C000416,클렌징 워터,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 워터
쿠팡,C000417,클렌징 젤,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 젤
쿠팡,C000418,클렌징 크림/밤,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 크림/밤
쿠팡,C000419,클렌징 티슈/시트,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 티슈/시트
쿠팡,C000420,클렌징 파우더,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 파우더
쿠팡,C000421,클렌징 폼,C000412,4,뷰티 > 스킨 > 클렌징 > 클렌징 폼
