Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Mapping_Result
KW_0001370,치즈,STD_000254,EX(완전일치),1,가공식품 > 치즈/버터/크림 > 치즈
KW_0001371,치즈 치즈,STD_000254,IN(문맥추론-부모결합),4,가공식품 > 치즈/버터/크림 > 치즈
KW_0001372,치즈치즈,STD_000254,IN(문맥추론-부모결합),4,가공식품 > 치즈/버터/크림 > 치즈
KW_0001373,가공식품 치즈,STD_000254,IN(문맥추론-조부모결합),5,가공식품 > 치즈/버터/크림 > 치즈
KW_0001374,버터,STD_000254,AB(확대범주),6,가공식품 > 치즈/버터/크림 > 치즈
KW_0001375,크림,STD_000254,AB(확대범주),6,가공식품 > 치즈/버터/크림 > 치즈
KW_0001376,고등어꽁치캔,STD_000255,EX(완전일치),1,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001377,고등어,STD_000255,SY(병렬속성분리),2,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001378,꽁치캔,STD_000255,SY(병렬속성분리),2,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001379,통조림 고등어,STD_000255,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001380,통조림고등어,STD_000255,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001381,가공식품 고등어,STD_000255,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001382,통조림,STD_000255,AB(확대범주),6,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001383,캔,STD_000255,AB(확대범주),6,가공식품 > 통조림/캔 > 고등어/꽁치캔
KW_0001384,골뱅이번데기캔,STD_000257,EX(완전일치),1,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001385,골뱅이,STD_000257,SY(병렬속성분리),2,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001386,번데기캔,STD_000257,SY(병렬속성분리),2,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001387,통조림 골뱅이,STD_000257,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001388,통조림골뱅이,STD_000257,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001389,가공식품 골뱅이,STD_000257,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001390,통조림,STD_000257,AB(확대범주),6,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001391,캔,STD_000257,AB(확대범주),6,가공식품 > 통조림/캔 > 골뱅이/번데기캔
KW_0001392,과일통조림,STD_000258,EX(완전일치),1,가공식품 > 통조림/캔 > 과일통조림
KW_0001393,통조림 과일통조림,STD_000258,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 과일통조림
KW_0001394,통조림과일통조림,STD_000258,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 과일통조림
KW_0001395,가공식품 과일통조림,STD_000258,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 과일통조림
KW_0001396,통조림,STD_000258,AB(확대범주),6,가공식품 > 통조림/캔 > 과일통조림
KW_0001397,캔,STD_000258,AB(확대범주),6,가공식품 > 통조림/캔 > 과일통조림
KW_0001398,기타통조림캔,STD_000259,EX(완전일치),1,가공식품 > 통조림/캔 > 기타통조림/캔
KW_0001399,기타통조림,STD_000259,SY(병렬속성분리),2,가공식품 > 통조림/캔 > 기타통조림/캔
KW_0001400,캔,STD_000259,SY(병렬속성분리),2,가공식품 > 통조림/캔 > 기타통조림/캔
KW_0001401,통조림 기타통조림,STD_000259,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 기타통조림/캔
KW_0001402,통조림기타통조림,STD_000259,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 기타통조림/캔
KW_0001403,가공식품 기타통조림,STD_000259,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 기타통조림/캔
KW_0001404,통조림,STD_000259,AB(확대범주),6,가공식품 > 통조림/캔 > 기타통조림/캔
KW_0001405,닭가슴살캔,STD_000260,EX(완전일치),1,가공식품 > 통조림/캔 > 닭가슴살캔
KW_0001406,통조림 닭가슴살캔,STD_000260,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 닭가슴살캔
KW_0001407,통조림닭가슴살캔,STD_000260,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 닭가슴살캔
KW_0001408,가공식품 닭가슴살캔,STD_000260,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 닭가슴살캔
KW_0001409,통조림,STD_000260,AB(확대범주),6,가공식품 > 통조림/캔 > 닭가슴살캔
KW_0001410,캔,STD_000260,AB(확대범주),6,가공식품 > 통조림/캔 > 닭가슴살캔
KW_0001411,반찬통조림,STD_000261,EX(완전일치),1,가공식품 > 통조림/캔 > 반찬통조림
KW_0001412,통조림 반찬통조림,STD_000261,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 반찬통조림
KW_0001413,통조림반찬통조림,STD_000261,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 반찬통조림
KW_0001414,가공식품 반찬통조림,STD_000261,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 반찬통조림
KW_0001415,통조림,STD_000261,AB(확대범주),6,가공식품 > 통조림/캔 > 반찬통조림
KW_0001416,캔,STD_000261,AB(확대범주),6,가공식품 > 통조림/캔 > 반찬통조림
KW_0001417,야채통조림,STD_000262,EX(완전일치),1,가공식품 > 통조림/캔 > 야채통조림
KW_0001418,통조림 야채통조림,STD_000262,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 야채통조림
KW_0001419,통조림야채통조림,STD_000262,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 야채통조림
KW_0001420,가공식품 야채통조림,STD_000262,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 야채통조림
KW_0001421,통조림,STD_000262,AB(확대범주),6,가공식품 > 통조림/캔 > 야채통조림
KW_0001422,캔,STD_000262,AB(확대범주),6,가공식품 > 통조림/캔 > 야채통조림
KW_0001423,참치캔,STD_000263,EX(완전일치),1,가공식품 > 통조림/캔 > 참치캔
KW_0001424,통조림 참치캔,STD_000263,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 참치캔
KW_0001425,통조림참치캔,STD_000263,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 참치캔
KW_0001426,가공식품 참치캔,STD_000263,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 참치캔
KW_0001427,통조림,STD_000263,AB(확대범주),6,가공식품 > 통조림/캔 > 참치캔
KW_0001428,캔,STD_000263,AB(확대범주),6,가공식품 > 통조림/캔 > 참치캔
KW_0001429,캔선물세트,STD_000264,EX(완전일치),1,가공식품 > 통조림/캔 > 캔선물세트
KW_0001430,통조림 캔선물세트,STD_000264,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 캔선물세트
KW_0001431,통조림캔선물세트,STD_000264,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 캔선물세트
KW_0001432,가공식품 캔선물세트,STD_000264,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 캔선물세트
KW_0001433,통조림,STD_000264,AB(확대범주),6,가공식품 > 통조림/캔 > 캔선물세트
KW_0001434,캔,STD_000264,AB(확대범주),6,가공식품 > 통조림/캔 > 캔선물세트
KW_0001435,햄통조림,STD_000265,EX(완전일치),1,가공식품 > 통조림/캔 > 햄통조림
KW_0001436,통조림 햄통조림,STD_000265,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 햄통조림
KW_0001437,통조림햄통조림,STD_000265,IN(문맥추론-부모결합),4,가공식품 > 통조림/캔 > 햄통조림
KW_0001438,가공식품 햄통조림,STD_000265,IN(문맥추론-조부모결합),5,가공식품 > 통조림/캔 > 햄통조림
KW_0001439,통조림,STD_000265,AB(확대범주),6,가공식품 > 통조림/캔 > 햄통조림
KW_0001440,캔,STD_000265,AB(확대범주),6,가공식품 > 통조림/캔 > 햄통조림
KW_0001441,강정엿,STD_000266,EX(완전일치),1,가공식품 > 한과/전통과자 > 강정/엿
KW_0001442,강정,STD_000266,SY(병렬속성분리),2,가공식품 > 한과/전통과자 > 강정/엿
KW_0001443,엿,STD_000266,SY(병렬속성분리),2,가공식품 > 한과/전통과자 > 강정/엿
KW_0001444,한과 강정,STD_000266,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 강정/엿
KW_0001445,한과강정,STD_000266,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 강정/엿
KW_0001446,가공식품 강정,STD_000266,IN(문맥추론-조부모결합),5,가공식품 > 한과/전통과자 > 강정/엿
KW_0001447,한과,STD_000266,AB(확대범주),6,가공식품 > 한과/전통과자 > 강정/엿
KW_0001448,전통과자,STD_000266,AB(확대범주),6,가공식품 > 한과/전통과자 > 강정/엿
KW_0001449,기타한과전통과자,STD_000268,EX(완전일치),1,가공식품 > 한과/전통과자 > 기타한과/전통과자
KW_0001450,기타한과,STD_000268,SY(병렬속성분리),2,가공식품 > 한과/전통과자 > 기타한과/전통과자
KW_0001451,전통과자,STD_000268,SY(병렬속성분리),2,가공식품 > 한과/전통과자 > 기타한과/전통과자
KW_0001452,한과 기타한과,STD_000268,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 기타한과/전통과자
KW_0001453,한과기타한과,STD_000268,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 기타한과/전통과자
KW_0001454,가공식품 기타한과,STD_000268,IN(문맥추론-조부모결합),5,가공식품 > 한과/전통과자 > 기타한과/전통과자
KW_0001455,한과,STD_000268,AB(확대범주),6,가공식품 > 한과/전통과자 > 기타한과/전통과자
KW_0001456,약과,STD_000269,EX(완전일치),1,가공식품 > 한과/전통과자 > 약과
KW_0001457,한과 약과,STD_000269,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 약과
KW_0001458,한과약과,STD_000269,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 약과
KW_0001459,가공식품 약과,STD_000269,IN(문맥추론-조부모결합),5,가공식품 > 한과/전통과자 > 약과
KW_0001460,한과,STD_000269,AB(확대범주),6,가공식품 > 한과/전통과자 > 약과
KW_0001461,전통과자,STD_000269,AB(확대범주),6,가공식품 > 한과/전통과자 > 약과
KW_0001462,유과,STD_000270,EX(완전일치),1,가공식품 > 한과/전통과자 > 유과
KW_0001463,한과 유과,STD_000270,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 유과
KW_0001464,한과유과,STD_000270,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 유과
KW_0001465,가공식품 유과,STD_000270,IN(문맥추론-조부모결합),5,가공식품 > 한과/전통과자 > 유과
KW_0001466,한과,STD_000270,AB(확대범주),6,가공식품 > 한과/전통과자 > 유과
KW_0001467,전통과자,STD_000270,AB(확대범주),6,가공식품 > 한과/전통과자 > 유과
KW_0001468,전병,STD_000271,EX(완전일치),1,가공식품 > 한과/전통과자 > 전병
KW_0001469,한과 전병,STD_000271,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 전병
KW_0001470,한과전병,STD_000271,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 전병
KW_0001471,가공식품 전병,STD_000271,IN(문맥추론-조부모결합),5,가공식품 > 한과/전통과자 > 전병
KW_0001472,한과,STD_000271,AB(확대범주),6,가공식품 > 한과/전통과자 > 전병
KW_0001473,전통과자,STD_000271,AB(확대범주),6,가공식품 > 한과/전통과자 > 전병
KW_0001474,한과전통과자세트,STD_000272,EX(완전일치),1,가공식품 > 한과/전통과자 > 한과/전통과자세트
KW_0001475,한과,STD_000272,SY(병렬속성분리),2,가공식품 > 한과/전통과자 > 한과/전통과자세트
KW_0001476,전통과자세트,STD_000272,SY(병렬속성분리),2,가공식품 > 한과/전통과자 > 한과/전통과자세트
KW_0001477,한과 한과,STD_000272,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 한과/전통과자세트
KW_0001478,한과한과,STD_000272,IN(문맥추론-부모결합),4,가공식품 > 한과/전통과자 > 한과/전통과자세트
KW_0001479,가공식품 한과,STD_000272,IN(문맥추론-조부모결합),5,가공식품 > 한과/전통과자 > 한과/전통과자세트
KW_0001480,전통과자,STD_000272,AB(확대범주),6,가공식품 > 한과/전통과자 > 한과/전통과자세트
KW_0001481,DIY가구목재,STD_000273,EX(완전일치),1,가구/DIY > DIY가구용품 > DIY가구목재
KW_0001482,DIY가구용품 DIY가구목재,STD_000273,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > DIY가구목재
KW_0001483,DIY가구용품DIY가구목재,STD_000273,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > DIY가구목재
KW_0001484,가구 DIY가구목재,STD_000273,IN(문맥추론-조부모결합),5,가구/DIY > DIY가구용품 > DIY가구목재
KW_0001485,DIY가구용품,STD_000273,AB(확대범주),6,가구/DIY > DIY가구용품 > DIY가구목재
KW_0001486,가구손잡이발통,STD_000276,EX(완전일치),1,가구/DIY > DIY가구용품 > 가구손잡이/발통
KW_0001487,가구손잡이,STD_000276,SY(병렬속성분리),2,가구/DIY > DIY가구용품 > 가구손잡이/발통
KW_0001488,발통,STD_000276,SY(병렬속성분리),2,가구/DIY > DIY가구용품 > 가구손잡이/발통
KW_0001489,DIY가구용품 가구손잡이,STD_000276,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 가구손잡이/발통
KW_0001490,DIY가구용품가구손잡이,STD_000276,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 가구손잡이/발통
KW_0001491,가구 가구손잡이,STD_000276,IN(문맥추론-조부모결합),5,가구/DIY > DIY가구용품 > 가구손잡이/발통
KW_0001492,DIY가구용품,STD_000276,AB(확대범주),6,가구/DIY > DIY가구용품 > 가구손잡이/발통
KW_0001493,가구장식패널,STD_000277,EX(완전일치),1,가구/DIY > DIY가구용품 > 가구장식패널
KW_0001494,DIY가구용품 가구장식패널,STD_000277,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 가구장식패널
KW_0001495,DIY가구용품가구장식패널,STD_000277,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 가구장식패널
KW_0001496,가구 가구장식패널,STD_000277,IN(문맥추론-조부모결합),5,가구/DIY > DIY가구용품 > 가구장식패널
KW_0001497,DIY가구용품,STD_000277,AB(확대범주),6,가구/DIY > DIY가구용품 > 가구장식패널
KW_0001498,기타DIY가구용품,STD_000278,EX(완전일치),1,가구/DIY > DIY가구용품 > 기타DIY가구용품
KW_0001499,DIY가구용품 기타DIY가구용품,STD_000278,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 기타DIY가구용품
KW_0001500,DIY가구용품기타DIY가구용품,STD_000278,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 기타DIY가구용품
KW_0001501,가구 기타DIY가구용품,STD_000278,IN(문맥추론-조부모결합),5,가구/DIY > DIY가구용품 > 기타DIY가구용품
KW_0001502,DIY가구용품,STD_000278,AB(확대범주),6,가구/DIY > DIY가구용품 > 기타DIY가구용품
KW_0001503,도어클로저스토퍼,STD_000279,EX(완전일치),1,가구/DIY > DIY가구용품 > 도어클로저/스토퍼
KW_0001504,도어클로저,STD_000279,SY(병렬속성분리),2,가구/DIY > DIY가구용품 > 도어클로저/스토퍼
KW_0001505,스토퍼,STD_000279,SY(병렬속성분리),2,가구/DIY > DIY가구용품 > 도어클로저/스토퍼
KW_0001506,DIY가구용품 도어클로저,STD_000279,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 도어클로저/스토퍼
KW_0001507,DIY가구용품도어클로저,STD_000279,IN(문맥추론-부모결합),4,가구/DIY > DIY가구용품 > 도어클로저/스토퍼
KW_0001508,가구 도어클로저,STD_000279,IN(문맥추론-조부모결합),5,가구/DIY > DIY가구용품 > 도어클로저/스토퍼
KW_0001509,DIY가구용품,STD_000279,AB(확대범주),6,가구/DIY > DIY가구용품 > 도어클로저/스토퍼
KW_0001510,DIY가구목재,STD_000280,EX(완전일치),1,가구/DIY > DIY자재/용품 > DIY가구목재
KW_0001511,DIY자재 DIY가구목재,STD_000280,IN(문맥추론-부모결합),4,가구/DIY > DIY자재/용품 > DIY가구목재
KW_0001512,DIY자재DIY가구목재,STD_000280,IN(문맥추론-부모결합),4,가구/DIY > DIY자재/용품 > DIY가구목재
KW_0001513,가구 DIY가구목재,STD_000280,IN(문맥추론-조부모결합),5,가구/DIY > DIY자재/용품 > DIY가구목재
